time,x,y,value
46800,145.23,-38.00,7
50400,145.23,-38.00,6
54000,145.23,-38.00,5
57600,145.23,-38.00,3
61200,145.23,-38.00,2
64800,145.23,-38.00,2
68400,145.23,-38.00,2
75600,145.23,-38.00,1
0,145.23,-37.99,2
25200,145.23,-37.99,1
36000,145.23,-37.99,2
43200,145.23,-37.99,3
50400,145.23,-37.99,2
54000,145.23,-37.99,2
57600,145.23,-37.99,2
61200,145.23,-37.99,2
64800,145.23,-37.99,1
68400,145.23,-37.99,1
72000,145.23,-37.99,1
79200,145.23,-37.99,1
14400,145.23,-37.98,1
25200,145.23,-37.98,1
28800,145.23,-37.98,1
36000,145.23,-37.98,2
39600,145.23,-37.98,1
46800,145.23,-37.98,2
54000,145.23,-37.98,1
57600,145.23,-37.98,1
61200,145.23,-37.98,2
64800,145.23,-37.98,2
75600,145.23,-37.98,1
79200,145.23,-37.98,1
0,145.23,-37.97,1
21600,145.23,-37.97,1
25200,145.23,-37.97,3
28800,145.23,-37.97,7
32400,145.23,-37.97,5
36000,145.23,-37.97,4
39600,145.23,-37.97,7
43200,145.23,-37.97,6
46800,145.23,-37.97,2
50400,145.23,-37.97,3
54000,145.23,-37.97,6
57600,145.23,-37.97,2
61200,145.23,-37.97,8
64800,145.23,-37.97,6
68400,145.23,-37.97,4
72000,145.23,-37.97,6
79200,145.23,-37.97,3
82800,145.23,-37.97,1
0,145.23,-37.96,1
18000,145.23,-37.96,2
21600,145.23,-37.96,3
25200,145.23,-37.96,4
28800,145.23,-37.96,7
32400,145.23,-37.96,7
36000,145.23,-37.96,3
39600,145.23,-37.96,4
43200,145.23,-37.96,8
46800,145.23,-37.96,6
50400,145.23,-37.96,4
54000,145.23,-37.96,1
57600,145.23,-37.96,6
61200,145.23,-37.96,14
64800,145.23,-37.96,8
68400,145.23,-37.96,7
72000,145.23,-37.96,4
79200,145.23,-37.96,1
25200,145.23,-37.95,1
72000,145.23,-37.95,1
25200,145.23,-37.94,2
28800,145.23,-37.94,1
32400,145.23,-37.94,1
39600,145.23,-37.94,1
43200,145.23,-37.94,1
46800,145.23,-37.94,1
50400,145.23,-37.94,1
61200,145.23,-37.94,1
64800,145.23,-37.94,1
75600,145.23,-37.94,1
0,145.23,-37.93,1
3600,145.23,-37.93,2
25200,145.23,-37.93,4
28800,145.23,-37.93,6
32400,145.23,-37.93,6
36000,145.23,-37.93,6
39600,145.23,-37.93,7
43200,145.23,-37.93,7
46800,145.23,-37.93,6
50400,145.23,-37.93,6
54000,145.23,-37.93,6
57600,145.23,-37.93,9
61200,145.23,-37.93,3
64800,145.23,-37.93,7
68400,145.23,-37.93,2
72000,145.23,-37.93,4
75600,145.23,-37.93,2
79200,145.23,-37.93,2
82800,145.23,-37.93,2
0,145.23,-37.92,1
3600,145.23,-37.92,1
18000,145.23,-37.92,2
21600,145.23,-37.92,3
25200,145.23,-37.92,9
28800,145.23,-37.92,13
32400,145.23,-37.92,13
36000,145.23,-37.92,17
39600,145.23,-37.92,14
43200,145.23,-37.92,13
46800,145.23,-37.92,9
50400,145.23,-37.92,6
54000,145.23,-37.92,12
57600,145.23,-37.92,12
61200,145.23,-37.92,14
64800,145.23,-37.92,16
68400,145.23,-37.92,7
72000,145.23,-37.92,6
75600,145.23,-37.92,6
79200,145.23,-37.92,6
82800,145.23,-37.92,1
18000,145.23,-37.91,1
21600,145.23,-37.91,3
25200,145.23,-37.91,5
28800,145.23,-37.91,9
32400,145.23,-37.91,6
36000,145.23,-37.91,7
39600,145.23,-37.91,7
43200,145.23,-37.91,14
46800,145.23,-37.91,10
50400,145.23,-37.91,6
54000,145.23,-37.91,6
57600,145.23,-37.91,8
61200,145.23,-37.91,14
64800,145.23,-37.91,1
68400,145.23,-37.91,5
75600,145.23,-37.91,2
79200,145.23,-37.91,1
82800,145.23,-37.91,2
0,145.23,-37.90,1
7200,145.23,-37.90,1
18000,145.23,-37.90,1
25200,145.23,-37.90,3
28800,145.23,-37.90,12
32400,145.23,-37.90,7
36000,145.23,-37.90,4
39600,145.23,-37.90,9
43200,145.23,-37.90,7
46800,145.23,-37.90,7
50400,145.23,-37.90,6
54000,145.23,-37.90,12
57600,145.23,-37.90,4
61200,145.23,-37.90,7
64800,145.23,-37.90,3
68400,145.23,-37.90,3
72000,145.23,-37.90,2
75600,145.23,-37.90,3
79200,145.23,-37.90,5
82800,145.23,-37.90,3
18000,145.23,-37.89,1
21600,145.23,-37.89,2
25200,145.23,-37.89,5
28800,145.23,-37.89,5
32400,145.23,-37.89,12
36000,145.23,-37.89,7
39600,145.23,-37.89,8
43200,145.23,-37.89,8
46800,145.23,-37.89,12
50400,145.23,-37.89,9
54000,145.23,-37.89,8
57600,145.23,-37.89,8
61200,145.23,-37.89,7
64800,145.23,-37.89,10
68400,145.23,-37.89,3
72000,145.23,-37.89,3
75600,145.23,-37.89,6
79200,145.23,-37.89,3
7200,145.23,-37.88,1
18000,145.23,-37.88,1
21600,145.23,-37.88,2
25200,145.23,-37.88,4
28800,145.23,-37.88,9
32400,145.23,-37.88,6
36000,145.23,-37.88,7
39600,145.23,-37.88,7
43200,145.23,-37.88,7
46800,145.23,-37.88,5
50400,145.23,-37.88,3
54000,145.23,-37.88,5
57600,145.23,-37.88,9
61200,145.23,-37.88,1
64800,145.23,-37.88,5
68400,145.23,-37.88,4
72000,145.23,-37.88,3
75600,145.23,-37.88,2
79200,145.23,-37.88,2
10800,145.23,-37.87,1
18000,145.23,-37.87,1
21600,145.23,-37.87,2
25200,145.23,-37.87,7
28800,145.23,-37.87,9
32400,145.23,-37.87,9
36000,145.23,-37.87,3
39600,145.23,-37.87,11
43200,145.23,-37.87,6
46800,145.23,-37.87,10
50400,145.23,-37.87,8
54000,145.23,-37.87,12
57600,145.23,-37.87,13
61200,145.23,-37.87,10
64800,145.23,-37.87,11
68400,145.23,-37.87,3
72000,145.23,-37.87,5
75600,145.23,-37.87,3
79200,145.23,-37.87,2
82800,145.23,-37.87,1
0,145.23,-37.86,2
3600,145.23,-37.86,2
18000,145.23,-37.86,1
21600,145.23,-37.86,4
25200,145.23,-37.86,5
28800,145.23,-37.86,10
32400,145.23,-37.86,14
36000,145.23,-37.86,3
39600,145.23,-37.86,12
43200,145.23,-37.86,17
46800,145.23,-37.86,8
50400,145.23,-37.86,13
54000,145.23,-37.86,5
57600,145.23,-37.86,13
61200,145.23,-37.86,14
64800,145.23,-37.86,11
68400,145.23,-37.86,3
72000,145.23,-37.86,5
75600,145.23,-37.86,3
79200,145.23,-37.86,1
21600,145.23,-37.85,1
25200,145.23,-37.85,2
28800,145.23,-37.85,3
32400,145.23,-37.85,2
36000,145.23,-37.85,1
39600,145.23,-37.85,1
46800,145.23,-37.85,9
50400,145.23,-37.85,2
54000,145.23,-37.85,10
57600,145.23,-37.85,4
61200,145.23,-37.85,4
64800,145.23,-37.85,3
72000,145.23,-37.85,1
75600,145.23,-37.85,2
79200,145.23,-37.85,3
25200,145.23,-37.84,2
28800,145.23,-37.84,3
32400,145.23,-37.84,3
36000,145.23,-37.84,2
39600,145.23,-37.84,6
43200,145.23,-37.84,4
46800,145.23,-37.84,3
50400,145.23,-37.84,3
54000,145.23,-37.84,3
57600,145.23,-37.84,6
61200,145.23,-37.84,4
64800,145.23,-37.84,9
68400,145.23,-37.84,1
75600,145.23,-37.84,2
79200,145.23,-37.84,1
0,145.23,-37.83,1
3600,145.23,-37.83,1
21600,145.23,-37.83,2
25200,145.23,-37.83,2
28800,145.23,-37.83,2
32400,145.23,-37.83,4
36000,145.23,-37.83,1
39600,145.23,-37.83,2
43200,145.23,-37.83,2
46800,145.23,-37.83,2
50400,145.23,-37.83,2
57600,145.23,-37.83,3
61200,145.23,-37.83,2
64800,145.23,-37.83,3
68400,145.23,-37.83,2
72000,145.23,-37.83,1
75600,145.23,-37.83,1
25200,145.23,-37.82,2
32400,145.23,-37.82,1
36000,145.23,-37.82,1
39600,145.23,-37.82,1
43200,145.23,-37.82,1
46800,145.23,-37.82,2
50400,145.23,-37.82,2
54000,145.23,-37.82,2
64800,145.23,-37.82,1
68400,145.23,-37.82,1
75600,145.23,-37.82,1
0,145.23,-37.81,1
3600,145.23,-37.81,1
7200,145.23,-37.81,1
10800,145.23,-37.81,2
18000,145.23,-37.81,1
21600,145.23,-37.81,6
25200,145.23,-37.81,9
28800,145.23,-37.81,30
32400,145.23,-37.81,18
36000,145.23,-37.81,18
39600,145.23,-37.81,25
43200,145.23,-37.81,33
46800,145.23,-37.81,20
50400,145.23,-37.81,32
54000,145.23,-37.81,11
57600,145.23,-37.81,18
61200,145.23,-37.81,13
64800,145.23,-37.81,19
68400,145.23,-37.81,11
72000,145.23,-37.81,8
75600,145.23,-37.81,2
79200,145.23,-37.81,3
82800,145.23,-37.81,4
21600,145.23,-37.80,2
25200,145.23,-37.80,4
28800,145.23,-37.80,3
32400,145.23,-37.80,5
36000,145.23,-37.80,6
39600,145.23,-37.80,5
43200,145.23,-37.80,4
46800,145.23,-37.80,6
50400,145.23,-37.80,7
54000,145.23,-37.80,6
57600,145.23,-37.80,6
61200,145.23,-37.80,10
64800,145.23,-37.80,4
68400,145.23,-37.80,3
72000,145.23,-37.80,3
75600,145.23,-37.80,1
79200,145.23,-37.80,1
21600,145.23,-37.79,2
25200,145.23,-37.79,1
28800,145.23,-37.79,10
32400,145.23,-37.79,9
36000,145.23,-37.79,6
39600,145.23,-37.79,7
43200,145.23,-37.79,9
46800,145.23,-37.79,4
50400,145.23,-37.79,7
54000,145.23,-37.79,9
57600,145.23,-37.79,8
61200,145.23,-37.79,10
64800,145.23,-37.79,3
68400,145.23,-37.79,2
72000,145.23,-37.79,2
79200,145.23,-37.79,1
25200,145.23,-37.78,1
28800,145.23,-37.78,6
32400,145.23,-37.78,3
36000,145.23,-37.78,3
39600,145.23,-37.78,2
43200,145.23,-37.78,4
46800,145.23,-37.78,5
50400,145.23,-37.78,3
54000,145.23,-37.78,6
57600,145.23,-37.78,6
61200,145.23,-37.78,5
64800,145.23,-37.78,4
68400,145.23,-37.78,4
75600,145.23,-37.78,1
79200,145.23,-37.78,1
21600,145.23,-37.77,1
25200,145.23,-37.77,4
28800,145.23,-37.77,5
32400,145.23,-37.77,2
36000,145.23,-37.77,4
39600,145.23,-37.77,1
43200,145.23,-37.77,3
46800,145.23,-37.77,3
50400,145.23,-37.77,3
54000,145.23,-37.77,6
57600,145.23,-37.77,2
61200,145.23,-37.77,2
64800,145.23,-37.77,2
68400,145.23,-37.77,2
72000,145.23,-37.77,1
75600,145.23,-37.77,1
79200,145.23,-37.77,1
21600,145.23,-37.76,1
25200,145.23,-37.76,1
28800,145.23,-37.76,3
32400,145.23,-37.76,5
36000,145.23,-37.76,1
39600,145.23,-37.76,1
46800,145.23,-37.76,2
50400,145.23,-37.76,2
54000,145.23,-37.76,3
57600,145.23,-37.76,4
61200,145.23,-37.76,2
64800,145.23,-37.76,4
68400,145.23,-37.76,1
79200,145.23,-37.76,1
25200,145.23,-37.75,2
28800,145.23,-37.75,1
36000,145.23,-37.75,2
43200,145.23,-37.75,1
46800,145.23,-37.75,2
50400,145.23,-37.75,2
54000,145.23,-37.75,2
61200,145.23,-37.75,1
64800,145.23,-37.75,3
68400,145.23,-37.75,1
75600,145.23,-37.75,1
21600,145.23,-37.74,1
25200,145.23,-37.74,2
28800,145.23,-37.74,1
36000,145.23,-37.74,3
39600,145.23,-37.74,1
43200,145.23,-37.74,1
50400,145.23,-37.74,2
54000,145.23,-37.74,2
57600,145.23,-37.74,3
64800,145.23,-37.74,2
68400,145.23,-37.74,1
72000,145.23,-37.74,2
75600,145.23,-37.74,1
28800,145.23,-37.73,2
79200,145.23,-37.73,1
36000,145.23,-37.72,1
39600,145.23,-37.72,1
64800,145.23,-37.72,1
28800,145.23,-37.71,2
36000,145.23,-37.68,1
50400,145.23,-37.68,1
54000,145.23,-37.68,1
46800,145.23,-37.65,1
32400,145.23,-37.64,3
39600,145.23,-37.64,1
46800,145.23,-37.64,2
50400,145.23,-37.64,2
54000,145.23,-37.64,1
57600,145.23,-37.64,1
68400,145.23,-37.64,1
72000,145.23,-37.64,2
39600,145.23,-37.63,1
64800,145.23,-37.48,2
50400,145.23,-37.47,1
46800,145.24,-38.45,1
72000,145.24,-38.22,2
32400,145.24,-38.21,1
50400,145.24,-38.21,2
54000,145.24,-38.21,1
39600,145.24,-38.20,1
72000,145.24,-38.20,1
28800,145.24,-38.17,1
32400,145.24,-38.17,1
39600,145.24,-38.17,1
43200,145.24,-38.17,1
50400,145.24,-38.17,1
57600,145.24,-38.17,1
61200,145.24,-38.17,1
21600,145.24,-38.16,1
25200,145.24,-38.16,1
28800,145.24,-38.16,1
32400,145.24,-38.16,2
43200,145.24,-38.16,1
54000,145.24,-38.16,1
61200,145.24,-38.16,1
43200,145.24,-38.15,1
50400,145.24,-38.15,1
68400,145.24,-38.15,1
75600,145.24,-38.15,1
28800,145.24,-38.14,2
32400,145.24,-38.14,1
36000,145.24,-38.14,1
39600,145.24,-38.14,2
54000,145.24,-38.14,2
57600,145.24,-38.14,3
64800,145.24,-38.14,1
72000,145.24,-38.14,1
28800,145.24,-38.13,2
32400,145.24,-38.13,2
46800,145.24,-38.13,1
57600,145.24,-38.13,1
82800,145.24,-38.13,1
18000,145.24,-38.12,4
25200,145.24,-38.12,1
28800,145.24,-38.12,1
32400,145.24,-38.12,2
36000,145.24,-38.12,4
39600,145.24,-38.12,2
43200,145.24,-38.12,2
46800,145.24,-38.12,5
50400,145.24,-38.12,2
54000,145.24,-38.12,4
57600,145.24,-38.12,2
61200,145.24,-38.12,4
72000,145.24,-38.12,1
75600,145.24,-38.12,1
25200,145.24,-38.11,2
28800,145.24,-38.11,4
32400,145.24,-38.11,2
39600,145.24,-38.11,1
43200,145.24,-38.11,2
50400,145.24,-38.11,1
57600,145.24,-38.11,2
61200,145.24,-38.11,2
7200,145.24,-38.10,1
18000,145.24,-38.10,1
25200,145.24,-38.10,2
28800,145.24,-38.10,5
32400,145.24,-38.10,3
36000,145.24,-38.10,2
39600,145.24,-38.10,2
43200,145.24,-38.10,3
46800,145.24,-38.10,2
50400,145.24,-38.10,2
54000,145.24,-38.10,3
57600,145.24,-38.10,3
61200,145.24,-38.10,4
64800,145.24,-38.10,4
68400,145.24,-38.10,3
72000,145.24,-38.10,1
75600,145.24,-38.10,1
79200,145.24,-38.10,1
82800,145.24,-38.10,2
18000,145.24,-38.09,1
21600,145.24,-38.09,2
32400,145.24,-38.09,1
36000,145.24,-38.09,1
57600,145.24,-38.09,1
21600,145.24,-38.08,5
25200,145.24,-38.08,7
28800,145.24,-38.08,1
32400,145.24,-38.08,1
36000,145.24,-38.08,2
43200,145.24,-38.08,1
57600,145.24,-38.08,2
61200,145.24,-38.08,1
0,145.24,-38.07,1
3600,145.24,-38.07,1
10800,145.24,-38.07,1
18000,145.24,-38.07,2
21600,145.24,-38.07,1
25200,145.24,-38.07,3
28800,145.24,-38.07,8
32400,145.24,-38.07,12
36000,145.24,-38.07,6
39600,145.24,-38.07,10
43200,145.24,-38.07,7
46800,145.24,-38.07,7
50400,145.24,-38.07,14
54000,145.24,-38.07,9
57600,145.24,-38.07,8
61200,145.24,-38.07,11
64800,145.24,-38.07,7
68400,145.24,-38.07,6
72000,145.24,-38.07,6
75600,145.24,-38.07,2
79200,145.24,-38.07,2
82800,145.24,-38.07,1
14400,145.24,-38.06,1
18000,145.24,-38.06,1
21600,145.24,-38.06,3
25200,145.24,-38.06,7
28800,145.24,-38.06,10
32400,145.24,-38.06,5
36000,145.24,-38.06,3
39600,145.24,-38.06,1
43200,145.24,-38.06,1
46800,145.24,-38.06,5
50400,145.24,-38.06,3
54000,145.24,-38.06,5
57600,145.24,-38.06,6
61200,145.24,-38.06,6
64800,145.24,-38.06,11
68400,145.24,-38.06,5
72000,145.24,-38.06,2
75600,145.24,-38.06,1
82800,145.24,-38.06,3
3600,145.24,-38.05,1
14400,145.24,-38.05,1
18000,145.24,-38.05,2
21600,145.24,-38.05,2
25200,145.24,-38.05,3
28800,145.24,-38.05,7
32400,145.24,-38.05,3
36000,145.24,-38.05,4
39600,145.24,-38.05,5
43200,145.24,-38.05,2
46800,145.24,-38.05,8
50400,145.24,-38.05,4
54000,145.24,-38.05,5
57600,145.24,-38.05,5
61200,145.24,-38.05,5
64800,145.24,-38.05,2
68400,145.24,-38.05,2
72000,145.24,-38.05,2
75600,145.24,-38.05,2
82800,145.24,-38.05,1
14400,145.24,-38.04,2
18000,145.24,-38.04,1
25200,145.24,-38.04,2
28800,145.24,-38.04,5
32400,145.24,-38.04,6
36000,145.24,-38.04,6
39600,145.24,-38.04,2
43200,145.24,-38.04,7
46800,145.24,-38.04,6
50400,145.24,-38.04,4
54000,145.24,-38.04,2
57600,145.24,-38.04,3
61200,145.24,-38.04,2
68400,145.24,-38.04,2
79200,145.24,-38.04,1
82800,145.24,-38.04,3
0,145.24,-38.03,2
14400,145.24,-38.03,1
21600,145.24,-38.03,1
25200,145.24,-38.03,2
28800,145.24,-38.03,12
32400,145.24,-38.03,7
36000,145.24,-38.03,8
39600,145.24,-38.03,4
43200,145.24,-38.03,8
46800,145.24,-38.03,2
50400,145.24,-38.03,4
54000,145.24,-38.03,3
57600,145.24,-38.03,3
61200,145.24,-38.03,5
64800,145.24,-38.03,6
68400,145.24,-38.03,4
72000,145.24,-38.03,2
75600,145.24,-38.03,6
79200,145.24,-38.03,1
0,145.24,-38.02,3
14400,145.24,-38.02,1
18000,145.24,-38.02,2
21600,145.24,-38.02,5
25200,145.24,-38.02,3
28800,145.24,-38.02,6
32400,145.24,-38.02,4
36000,145.24,-38.02,7
39600,145.24,-38.02,9
43200,145.24,-38.02,2
46800,145.24,-38.02,7
50400,145.24,-38.02,7
54000,145.24,-38.02,7
57600,145.24,-38.02,9
61200,145.24,-38.02,9
64800,145.24,-38.02,8
68400,145.24,-38.02,3
72000,145.24,-38.02,5
75600,145.24,-38.02,1
79200,145.24,-38.02,1
82800,145.24,-38.02,3
0,145.24,-38.01,2
10800,145.24,-38.01,2
18000,145.24,-38.01,5
21600,145.24,-38.01,7
25200,145.24,-38.01,6
28800,145.24,-38.01,1
32400,145.24,-38.01,3
36000,145.24,-38.01,4
39600,145.24,-38.01,3
43200,145.24,-38.01,1
46800,145.24,-38.01,2
50400,145.24,-38.01,4
54000,145.24,-38.01,2
57600,145.24,-38.01,3
61200,145.24,-38.01,6
64800,145.24,-38.01,1
72000,145.24,-38.01,2
75600,145.24,-38.01,2
79200,145.24,-38.01,3
0,145.24,-38.00,1
10800,145.24,-38.00,1
18000,145.24,-38.00,2
21600,145.24,-38.00,1
25200,145.24,-38.00,7
28800,145.24,-38.00,7
32400,145.24,-38.00,9
36000,145.24,-38.00,4
39600,145.24,-38.00,12
43200,145.24,-38.00,5
46800,145.24,-38.00,11
50400,145.24,-38.00,4
54000,145.24,-38.00,7
57600,145.24,-38.00,2
61200,145.24,-38.00,4
64800,145.24,-38.00,5
68400,145.24,-38.00,2
72000,145.24,-38.00,2
75600,145.24,-38.00,1
79200,145.24,-38.00,1
10800,145.24,-37.99,1
39600,145.24,-37.99,1
43200,145.24,-37.99,1
54000,145.24,-37.99,1
61200,145.24,-37.99,1
64800,145.24,-37.99,1
72000,145.24,-37.99,1
75600,145.24,-37.99,1
0,145.24,-37.98,1
18000,145.24,-37.98,1
25200,145.24,-37.98,4
28800,145.24,-37.98,7
32400,145.24,-37.98,5
36000,145.24,-37.98,9
39600,145.24,-37.98,7
43200,145.24,-37.98,4
46800,145.24,-37.98,7
50400,145.24,-37.98,7
54000,145.24,-37.98,5
57600,145.24,-37.98,3
61200,145.24,-37.98,3
64800,145.24,-37.98,6
68400,145.24,-37.98,5
72000,145.24,-37.98,6
75600,145.24,-37.98,2
79200,145.24,-37.98,1
82800,145.24,-37.98,1
10800,145.24,-37.97,1
14400,145.24,-37.97,1
18000,145.24,-37.97,2
21600,145.24,-37.97,1
25200,145.24,-37.97,2
28800,145.24,-37.97,3
32400,145.24,-37.97,6
36000,145.24,-37.97,4
39600,145.24,-37.97,8
43200,145.24,-37.97,7
46800,145.24,-37.97,5
50400,145.24,-37.97,4
54000,145.24,-37.97,10
57600,145.24,-37.97,7
61200,145.24,-37.97,7
64800,145.24,-37.97,3
68400,145.24,-37.97,5
72000,145.24,-37.97,4
75600,145.24,-37.97,1
79200,145.24,-37.97,4
82800,145.24,-37.97,1
3600,145.24,-37.96,1
21600,145.24,-37.96,1
28800,145.24,-37.96,1
32400,145.24,-37.96,2
36000,145.24,-37.96,1
39600,145.24,-37.96,1
46800,145.24,-37.96,1
50400,145.24,-37.96,3
57600,145.24,-37.96,2
61200,145.24,-37.96,2
68400,145.24,-37.96,2
72000,145.24,-37.96,1
75600,145.24,-37.96,2
79200,145.24,-37.96,1
28800,145.24,-37.95,1
32400,145.24,-37.95,1
43200,145.24,-37.95,2
46800,145.24,-37.95,1
57600,145.24,-37.95,1
21600,145.24,-37.94,1
25200,145.24,-37.94,2
28800,145.24,-37.94,3
32400,145.24,-37.94,2
43200,145.24,-37.94,2
50400,145.24,-37.94,1
54000,145.24,-37.94,2
57600,145.24,-37.94,2
61200,145.24,-37.94,2
64800,145.24,-37.94,5
68400,145.24,-37.94,1
72000,145.24,-37.94,2
0,145.24,-37.93,1
25200,145.24,-37.93,4
28800,145.24,-37.93,4
32400,145.24,-37.93,3
36000,145.24,-37.93,3
54000,145.24,-37.93,6
57600,145.24,-37.93,5
61200,145.24,-37.93,2
64800,145.24,-37.93,2
68400,145.24,-37.93,2
72000,145.24,-37.93,1
79200,145.24,-37.93,2
0,145.24,-37.92,2
21600,145.24,-37.92,1
25200,145.24,-37.92,9
28800,145.24,-37.92,6
32400,145.24,-37.92,3
36000,145.24,-37.92,5
39600,145.24,-37.92,7
43200,145.24,-37.92,11
46800,145.24,-37.92,9
50400,145.24,-37.92,5
54000,145.24,-37.92,7
57600,145.24,-37.92,9
61200,145.24,-37.92,10
64800,145.24,-37.92,10
68400,145.24,-37.92,2
72000,145.24,-37.92,1
75600,145.24,-37.92,2
79200,145.24,-37.92,4
82800,145.24,-37.92,2
18000,145.24,-37.91,1
21600,145.24,-37.91,1
25200,145.24,-37.91,10
28800,145.24,-37.91,10
32400,145.24,-37.91,8
36000,145.24,-37.91,5
39600,145.24,-37.91,7
43200,145.24,-37.91,6
46800,145.24,-37.91,8
50400,145.24,-37.91,6
54000,145.24,-37.91,5
57600,145.24,-37.91,12
61200,145.24,-37.91,11
64800,145.24,-37.91,2
68400,145.24,-37.91,5
72000,145.24,-37.91,2
75600,145.24,-37.91,2
79200,145.24,-37.91,1
25200,145.24,-37.90,2
28800,145.24,-37.90,2
32400,145.24,-37.90,2
39600,145.24,-37.90,2
43200,145.24,-37.90,4
46800,145.24,-37.90,2
54000,145.24,-37.90,3
57600,145.24,-37.90,1
61200,145.24,-37.90,3
64800,145.24,-37.90,2
68400,145.24,-37.90,1
72000,145.24,-37.90,2
75600,145.24,-37.90,1
18000,145.24,-37.89,1
25200,145.24,-37.89,1
28800,145.24,-37.89,8
32400,145.24,-37.89,7
36000,145.24,-37.89,5
39600,145.24,-37.89,7
43200,145.24,-37.89,4
46800,145.24,-37.89,9
50400,145.24,-37.89,5
54000,145.24,-37.89,3
57600,145.24,-37.89,6
61200,145.24,-37.89,2
72000,145.24,-37.89,1
75600,145.24,-37.89,1
0,145.24,-37.88,1
36000,145.24,-37.88,1
43200,145.24,-37.88,1
50400,145.24,-37.88,1
57600,145.24,-37.88,1
61200,145.24,-37.88,1
64800,145.24,-37.88,1
68400,145.24,-37.88,1
72000,145.24,-37.88,1
79200,145.24,-37.88,1
21600,145.24,-37.87,2
25200,145.24,-37.87,2
28800,145.24,-37.87,3
32400,145.24,-37.87,3
36000,145.24,-37.87,4
39600,145.24,-37.87,7
43200,145.24,-37.87,12
46800,145.24,-37.87,9
50400,145.24,-37.87,9
54000,145.24,-37.87,10
57600,145.24,-37.87,11
61200,145.24,-37.87,9
64800,145.24,-37.87,5
68400,145.24,-37.87,5
72000,145.24,-37.87,5
75600,145.24,-37.87,1
79200,145.24,-37.87,1
21600,145.24,-37.86,1
25200,145.24,-37.86,2
28800,145.24,-37.86,1
32400,145.24,-37.86,3
36000,145.24,-37.86,2
39600,145.24,-37.86,2
43200,145.24,-37.86,5
46800,145.24,-37.86,1
50400,145.24,-37.86,3
54000,145.24,-37.86,3
61200,145.24,-37.86,2
64800,145.24,-37.86,2
75600,145.24,-37.86,1
79200,145.24,-37.86,1
82800,145.24,-37.86,1
21600,145.24,-37.85,1
25200,145.24,-37.85,1
28800,145.24,-37.85,4
32400,145.24,-37.85,6
36000,145.24,-37.85,3
39600,145.24,-37.85,4
43200,145.24,-37.85,8
46800,145.24,-37.85,7
50400,145.24,-37.85,1
54000,145.24,-37.85,6
57600,145.24,-37.85,3
61200,145.24,-37.85,4
64800,145.24,-37.85,4
68400,145.24,-37.85,4
72000,145.24,-37.85,3
75600,145.24,-37.85,2
79200,145.24,-37.85,2
25200,145.24,-37.84,3
28800,145.24,-37.84,2
32400,145.24,-37.84,5
36000,145.24,-37.84,1
39600,145.24,-37.84,3
43200,145.24,-37.84,6
46800,145.24,-37.84,6
50400,145.24,-37.84,3
54000,145.24,-37.84,3
57600,145.24,-37.84,4
61200,145.24,-37.84,5
64800,145.24,-37.84,1
72000,145.24,-37.84,1
82800,145.24,-37.84,1
25200,145.24,-37.83,1
28800,145.24,-37.83,3
32400,145.24,-37.83,4
36000,145.24,-37.83,1
39600,145.24,-37.83,1
43200,145.24,-37.83,1
46800,145.24,-37.83,6
54000,145.24,-37.83,2
57600,145.24,-37.83,1
61200,145.24,-37.83,4
64800,145.24,-37.83,1
68400,145.24,-37.83,1
72000,145.24,-37.83,1
75600,145.24,-37.83,2
25200,145.24,-37.82,1
28800,145.24,-37.82,2
32400,145.24,-37.82,5
36000,145.24,-37.82,1
39600,145.24,-37.82,3
43200,145.24,-37.82,4
46800,145.24,-37.82,1
50400,145.24,-37.82,1
54000,145.24,-37.82,4
57600,145.24,-37.82,1
61200,145.24,-37.82,4
64800,145.24,-37.82,5
72000,145.24,-37.82,1
75600,145.24,-37.82,1
79200,145.24,-37.82,1
82800,145.24,-37.82,1
25200,145.24,-37.81,4
32400,145.24,-37.81,3
39600,145.24,-37.81,4
43200,145.24,-37.81,1
46800,145.24,-37.81,4
50400,145.24,-37.81,2
54000,145.24,-37.81,5
57600,145.24,-37.81,1
61200,145.24,-37.81,3
64800,145.24,-37.81,1
79200,145.24,-37.81,1
21600,145.24,-37.80,2
25200,145.24,-37.80,4
28800,145.24,-37.80,8
32400,145.24,-37.80,6
36000,145.24,-37.80,6
39600,145.24,-37.80,9
43200,145.24,-37.80,4
46800,145.24,-37.80,10
50400,145.24,-37.80,4
54000,145.24,-37.80,9
57600,145.24,-37.80,7
61200,145.24,-37.80,10
64800,145.24,-37.80,5
68400,145.24,-37.80,3
72000,145.24,-37.80,5
75600,145.24,-37.80,2
79200,145.24,-37.80,3
21600,145.24,-37.79,1
25200,145.24,-37.79,3
28800,145.24,-37.79,3
32400,145.24,-37.79,3
36000,145.24,-37.79,5
39600,145.24,-37.79,6
43200,145.24,-37.79,4
46800,145.24,-37.79,2
50400,145.24,-37.79,5
54000,145.24,-37.79,2
57600,145.24,-37.79,3
61200,145.24,-37.79,3
64800,145.24,-37.79,2
68400,145.24,-37.79,3
72000,145.24,-37.79,2
79200,145.24,-37.79,3
82800,145.24,-37.79,1
25200,145.24,-37.78,2
28800,145.24,-37.78,7
32400,145.24,-37.78,2
36000,145.24,-37.78,2
39600,145.24,-37.78,1
43200,145.24,-37.78,1
46800,145.24,-37.78,1
50400,145.24,-37.78,1
57600,145.24,-37.78,1
